time,titles,tags
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=15, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)","«Меня не смогли нормально зашить»: история девушки, которая пережила рак и завела блог со смешными видео — они вдохновляют других","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=15, tm_min=4, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)","Нужно ещё раз сосредоточиться! В Иркутске попытались исправить туристические указатели, но снова ошиблись с направлением","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=15, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)","«Бюджетники любят детей сильнее, чем богатеи»: истории нянь, которые работают у российских миллионеров","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=14, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)","«Два месяца лежит в морге». На Урале не могут похоронить бойца, чья мама вскрыла цинковый гроб","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=14, tm_min=4, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)",Иркутяне устроили гавайскую вечеринку на снегу возле Ангары и потанцевали с гирляндами цветов,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=13, tm_min=47, tm_sec=35, tm_wday=4, tm_yday=82, tm_isdst=-1)","Белгородская область под массированными обстрелами. Рассказываем, как и куда отправляют тысячи детей из приграничья","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=13, tm_min=39, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)",Иркутский телеканал оштрафовали за демонстрацию нетрадиционных сексуальных отношений,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=13, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)",«Их можно делать сотнями». Как и зачем впервые клонировали корову на Кубани?,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=13, tm_min=4, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)",Экс-замглавы Минздрава Приангарья задержали по делу о закупке сильного обезболивающего для онкобольных,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)",Поддержал СВО и получил главную роль в сериале? Куда пропал Дмитрий Нагиев и когда он снова появится на больших экранах,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=11, tm_min=34, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)",С — стабильность: В Березовом собралось ДТП из семи машин,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=11, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)",США и Турция согласовали новую схему соблюдения санкций. Чем это грозит россиянам?,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=10, tm_min=54, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)",Сибиряки засудили «Уральские авиалинии»: они опоздали на самолет Москва — Иркутск из-за скандального сотрудника,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=10, tm_min=15, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)",«Он смотрит на нас и смеется». Режиссер «Онегина» и «Защитников» снял сериал про ангарского маньяка,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=10, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)","Кто пойдет на пенсию в 2024 году: считаем возраст, стаж и баллы по правилам Соцфонда","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=9, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)","«Изнасилование здравого смысла»: как на пожизненное отправили маньяка за убийство 31 пенсионерки по всей России, но вину он не признал","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=9, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)",«Лучшие учатся у лучших»: жителей Иркутска приглашают на обучение в Калининград,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=9, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)","«Москва такое не прощает». Режиссеры и продюсеры — о Никите Кологривом, который устроил пьяный дебош в баре","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=8, tm_min=56, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)","«По-братски, пустите, опаздываю». Иркутск встал в пробках из-за снегопада","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=8, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)",Курьер «Яндекс.Еды» заработает как вахтовик? Самые высокооплачиваемые вакансии марта в Иркутске,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=8, tm_min=10, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)","«Мы руки не опустили». Жители 29-го мкр Ангарска обратились в администрацию президента, чтобы спасти сосновую рощу","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)","Опять снег?! Синоптики рассказали, когда снова кончится зима","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=7, tm_min=45, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)","Гнилые рамы, изразцовая печь и сгоревшие до углей балки. Как Дом детского творчества живет в бывшем памятнике в Пионерском","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=1, tm_min=46, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)",Запуск российского корабля на МКС отменили: главные новости 21 марта,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=22, tm_hour=0, tm_min=35, tm_sec=0, tm_wday=4, tm_yday=82, tm_isdst=-1)",Соскучились по большому футболу. Как Россия разгромила Сербию в первом за два года матче с европейской сборной,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=21, tm_hour=20, tm_min=36, tm_sec=49, tm_wday=3, tm_yday=81, tm_isdst=-1)",«Это была горячка и истерика»: как проходил суд над Никитой Кологривым и что он сказал после ареста,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=21, tm_hour=20, tm_min=33, tm_sec=0, tm_wday=3, tm_yday=81, tm_isdst=-1)",«Я убил маму!» Житель Приангарья забил совком жену до смерти из-за отказа готовить ему ужин,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=21, tm_hour=19, tm_min=29, tm_sec=0, tm_wday=3, tm_yday=81, tm_isdst=-1)",Из футболиста в психотерапевты. Фёдор Кудряшов снялся в промо-ролике вместе с Милошем Биковичем — видео,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=21, tm_hour=18, tm_min=30, tm_sec=0, tm_wday=3, tm_yday=81, tm_isdst=-1)",«Незачем пугаться»: бизнесмен вживил под кожу три микрочипа — зачем он это сделал и как сейчас живет,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=21, tm_hour=18, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=81, tm_isdst=-1)",Клиентам SenSat доступны новые тарифные опции на дополнительный трафик,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=21, tm_hour=18, tm_min=7, tm_sec=0, tm_wday=3, tm_yday=81, tm_isdst=-1)",Готовят сильнейших специалистов. Два иркутских вуза попали в десятку лучших в Сибири,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=21, tm_hour=17, tm_min=32, tm_sec=30, tm_wday=3, tm_yday=81, tm_isdst=-1)",«Не хочется отдавать ребенка этим ракетам». Из Белгорода вывозят женщин и детей: как они жили под обстрелами,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=21, tm_hour=17, tm_min=19, tm_sec=0, tm_wday=3, tm_yday=81, tm_isdst=-1)",Теперь официально: ЦИК объявила президента России по итогу выборов,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=21, tm_hour=17, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=81, tm_isdst=-1)","«Достала заначку, которую откладывала на похороны, и поехала отдыхать». Российские пенсионерки рассказали, как дешево перезимовать в Сочи","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=21, tm_hour=16, tm_min=54, tm_sec=43, tm_wday=3, tm_yday=81, tm_isdst=-1)","Сгущенка, масло «Слобода», макароны «Шебекинские» и огромные ГОКи: что с белгородскими предприятиями, живущими под обстрелами","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
